s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 1.0520962E+001, 1.8276145E+003, 1.8463115E+003, 1.5579429E+003, 1.5579429E+003, 8.4880771E+002, 2.0441547E+003, 1.9362684E+003, 2.0139188E+003, 2.0139188E+003, 1.3137707E+003, 1.3748097E+003, 2.0263702E+003, 2.0106615E+003, 2.0106615E+003, 1.7513387E+003, 8.9179480E+002, 1.6295959E+003, 1.5632809E+003, 1.5632809E+003, 7.1472203E+002, 1.1044438E+003, 1.3407869E+003, 8.9342157E+002, 8.9342157E+002, 5.5962165E+002, 1.1005039E+003, 1.1328546E+003, 8.9666941E+002, 8.9666941E+002, 6.0474563E+002, 2.1050842E+000, 1.8261936E+000, 7.0999710E-001, 7.0999710E-001, 1.5309595E-001, 1.5309595E-001, 5.6128145E-002, 5.6128145E-002, 1.4022421E-002, 1.4022421E-002, 1.3257823E-003, 1.3257823E-003, 8.2065227E-005, 8.2065227E-005, 8.2065227E-005, 8.2065227E-005, 1.7412641E+000, 1.7236034E+000, 3.7975448E-001, 3.7975448E-001, 2.0662458E-001, 2.0662458E-001, 1.0924990E-001, 1.0924990E-001, 1.6282279E-002, 1.6282279E-002, 8.5173051E-004, 8.5173051E-004, 4.3718537E-005, 4.3718537E-005, 4.3718537E-005, 4.3718537E-005, 1.1005450E+000, 1.7079813E+000, 1.4238099E+000, 1.4238099E+000, 4.0626458E-001, 4.0626458E-001, 1.7553388E-001, 1.7553388E-001, 4.5456854E-002, 4.5456854E-002, 3.5067096E-003, 3.5067096E-003, 9.3906896E-005, 9.3906896E-005, 9.3906896E-005, 9.3906896E-005, 1.8221624E-001, 3.1943892E-001, 2.8587060E-001, 2.8587060E-001, 1.3324444E-001, 1.3324444E-001, 3.9678768E-002, 3.9678768E-002, 1.0501826E-002, 1.0501826E-002, 2.1092449E-003, 2.1092449E-003, 1.3810885E-003, 1.3810885E-003, 1.3810885E-003, 1.3810885E-003, 1.6275959E-001, 1.6110239E-001, 1.3985415E-001, 1.3985415E-001, 1.0288878E-001, 1.0288878E-001, 2.7298150E-002, 2.7298150E-002, 1.1522237E-002, 1.1522237E-002, 1.1375160E-002, 1.1375160E-002, 5.4760995E-003, 5.4760995E-003, 5.4760995E-003, 5.4760995E-003
 1.0540895E+001, 1.7546711E+003, 1.9143377E+003, 1.1669768E+003, 1.1669768E+003, 5.8346621E+002, 1.9565580E+003, 2.0046687E+003, 1.9177327E+003, 1.9177327E+003, 1.2484941E+003, 1.7766474E+003, 2.0656331E+003, 2.1074973E+003, 2.1074973E+003, 1.9600518E+003, 7.2432692E+002, 1.6310561E+003, 1.9577172E+003, 1.9577172E+003, 1.5920685E+003, 9.4799380E+002, 1.4341503E+003, 9.0647524E+002, 9.0647524E+002, 4.6352015E+002, 9.2369315E+002, 1.0294506E+003, 7.7179624E+002, 7.7179624E+002, 5.2998554E+002, 2.0773653E+000, 2.0292329E+000, 1.2484775E+000, 1.2484775E+000, 2.1876628E-001, 2.1876628E-001, 6.4682066E-002, 6.4682066E-002, 1.3169056E-002, 1.3169056E-002, 1.1909221E-003, 1.1909221E-003, 7.8145904E-005, 7.8145904E-005, 7.8145904E-005, 7.8145904E-005, 1.9791961E+000, 1.5240941E+000, 2.9531176E-001, 2.9531176E-001, 1.2766730E-001, 1.2766730E-001, 6.3457248E-002, 6.3457248E-002, 1.2291914E-002, 1.2291914E-002, 8.0260614E-004, 8.0260614E-004, 4.4393206E-005, 4.4393206E-005, 4.4393206E-005, 4.4393206E-005, 1.3824349E+000, 1.6736004E+000, 6.2476485E-001, 6.2476485E-001, 2.4680449E-001, 2.4680449E-001, 1.6466219E-001, 1.6466219E-001, 5.9017912E-002, 5.9017912E-002, 4.9821240E-003, 4.9821240E-003, 9.4547353E-005, 9.4547353E-005, 9.4547353E-005, 9.4547353E-005, 1.7124439E-001, 3.1505356E-001, 3.8077672E-001, 3.8077672E-001, 2.7693695E-001, 2.7693695E-001, 1.5354359E-001, 1.5354359E-001, 2.1982256E-002, 2.1982256E-002, 2.3211341E-003, 2.3211341E-003, 1.3516448E-003, 1.3516448E-003, 1.3516448E-003, 1.3516448E-003, 1.5178944E-001, 1.5575005E-001, 1.2905216E-001, 1.2905216E-001, 8.9379279E-002, 8.9379279E-002, 4.5406073E-002, 4.5406073E-002, 1.2188443E-002, 1.2188443E-002, 1.0396722E-002, 1.0396722E-002, 5.0211446E-003, 5.0211446E-003, 5.0211446E-003, 5.0211446E-003
 1.0560828E+001, 1.7490130E+003, 1.8376995E+003, 1.2767168E+003, 1.2767168E+003, 5.2517637E+002, 1.9142453E+003, 2.0480818E+003, 1.4138121E+003, 1.4138121E+003, 8.5064990E+002, 1.9026468E+003, 2.1078299E+003, 2.1084906E+003, 2.1084906E+003, 1.5839615E+003, 6.9872807E+002, 1.2820627E+003, 1.9441098E+003, 1.9441098E+003, 1.9569951E+003, 8.2418511E+002, 1.5374712E+003, 1.6181799E+003, 1.6181799E+003, 8.4332122E+002, 9.0323438E+002, 1.0552810E+003, 7.7451126E+002, 7.7451126E+002, 5.4258052E+002, 2.0609419E+000, 2.0669355E+000, 1.5396713E+000, 1.5396713E+000, 2.8943171E-001, 2.8943171E-001, 7.4867057E-002, 7.4867057E-002, 1.3159358E-002, 1.3159358E-002, 1.1099635E-003, 1.1099635E-003, 7.4819239E-005, 7.4819239E-005, 7.4819239E-005, 7.4819239E-005, 1.9364828E+000, 1.5752060E+000, 3.4135919E-001, 3.4135919E-001, 1.1059949E-001, 1.1059949E-001, 4.3480151E-002, 4.3480151E-002, 8.7895133E-003, 8.7895133E-003, 7.0980915E-004, 7.0980915E-004, 4.4703255E-005, 4.4703255E-005, 4.4703255E-005, 4.4703255E-005, 1.5567449E+000, 1.5810295E+000, 4.6422231E-001, 4.6422231E-001, 1.8728651E-001, 1.8728651E-001, 1.1371926E-001, 1.1371926E-001, 5.5588166E-002, 5.5588166E-002, 5.6032493E-003, 5.6032493E-003, 9.1660061E-005, 9.1660061E-005, 9.1660061E-005, 9.1660061E-005, 1.5611366E-001, 3.0457483E-001, 4.1928585E-001, 4.1928585E-001, 3.5798584E-001, 3.5798584E-001, 2.4461240E-001, 2.4461240E-001, 1.0356403E-001, 1.0356403E-001, 9.4150849E-003, 9.4150849E-003, 1.8623044E-003, 1.8623044E-003, 1.8623044E-003, 1.8623044E-003, 1.5220984E-001, 1.5974137E-001, 1.2931486E-001, 1.2931486E-001, 9.1931073E-002, 9.1931073E-002, 6.2670889E-002, 6.2670889E-002, 1.6463462E-002, 1.6463462E-002, 9.5445978E-003, 9.5445978E-003, 4.6521263E-003, 4.6521263E-003, 4.6521263E-003, 4.6521263E-003
 1.0580914E+001, 1.7303569E+003, 1.6844041E+003, 1.6058446E+003, 1.6058446E+003, 5.8865738E+002, 1.9083475E+003, 1.9913659E+003, 1.1217657E+003, 1.1217657E+003, 5.9378604E+002, 2.0114881E+003, 2.1202769E+003, 1.8573611E+003, 1.8573611E+003, 1.1954882E+003, 7.6558723E+002, 1.2375746E+003, 1.7384326E+003, 1.7384326E+003, 1.7886187E+003, 7.2432879E+002, 1.1455086E+003, 1.7144888E+003, 1.7144888E+003, 1.5323115E+003, 8.4583010E+002, 1.2723174E+003, 1.1646426E+003, 1.1646426E+003, 6.7674795E+002, 2.0527858E+000, 2.0464789E+000, 1.4611940E+000, 1.4611940E+000, 3.0752594E-001, 3.0752594E-001, 7.7331126E-002, 7.7331126E-002, 1.3007418E-002, 1.3007418E-002, 1.0456078E-003, 1.0456078E-003, 7.1891152E-005, 7.1891152E-005, 7.1891152E-005, 7.1891152E-005, 1.8238122E+000, 1.7626344E+000, 4.2195800E-001, 4.2195800E-001, 1.3652463E-001, 1.3652463E-001, 4.2153387E-002, 4.2153387E-002, 6.8804828E-003, 6.8804828E-003, 6.3665423E-004, 6.3665423E-004, 4.5021267E-005, 4.5021267E-005, 4.5021267E-005, 4.5021267E-005, 1.5604628E+000, 1.4744708E+000, 3.1977897E-001, 3.1977897E-001, 1.2320065E-001, 1.2320065E-001, 6.8766772E-002, 6.8766772E-002, 4.0766156E-002, 4.0766156E-002, 4.5729577E-003, 4.5729577E-003, 8.4971693E-005, 8.4971693E-005, 8.4971693E-005, 8.4971693E-005, 1.5763221E-001, 3.3676616E-001, 3.9245039E-001, 3.9245039E-001, 3.1550859E-001, 3.1550859E-001, 2.2043440E-001, 2.2043440E-001, 1.6640122E-001, 1.6640122E-001, 4.4165236E-002, 4.4165236E-002, 5.7265873E-003, 5.7265873E-003, 5.7265873E-003, 5.7265873E-003, 1.4675531E-001, 1.7639521E-001, 1.6466432E-001, 1.6466432E-001, 1.1180314E-001, 1.1180314E-001, 6.9643772E-002, 6.9643772E-002, 2.4141143E-002, 2.4141143E-002, 9.0148785E-003, 9.0148785E-003, 4.3720967E-003, 4.3720967E-003, 4.3720967E-003, 4.3720967E-003
 1.0601154E+001, 1.7798198E+003, 1.6095566E+003, 1.6793219E+003, 1.6793219E+003, 7.6316607E+002, 1.8932116E+003, 1.8637889E+003, 1.2654208E+003, 1.2654208E+003, 4.9076918E+002, 1.8785238E+003, 2.0764231E+003, 1.4872222E+003, 1.4872222E+003, 8.5169312E+002, 1.2951396E+003, 2.0221387E+003, 1.9068762E+003, 1.9068762E+003, 1.5782101E+003, 6.9408426E+002, 1.0213217E+003, 1.2887682E+003, 1.2887682E+003, 1.5276928E+003, 8.0349437E+002, 1.1042303E+003, 1.3357252E+003, 1.3357252E+003, 9.3262711E+002, 2.1148557E+000, 1.9765751E+000, 1.3572872E+000, 1.3572872E+000, 2.8031084E-001, 2.8031084E-001, 7.3869341E-002, 7.3869341E-002, 1.2273528E-002, 1.2273528E-002, 9.7935292E-004, 9.7935292E-004, 6.9044422E-005, 6.9044422E-005, 6.9044422E-005, 6.9044422E-005, 1.7720200E+000, 1.8478419E+000, 4.6580427E-001, 4.6580427E-001, 1.7793692E-001, 1.7793692E-001, 5.9932630E-002, 5.9932630E-002, 6.3644567E-003, 6.3644567E-003, 6.0090790E-004, 6.0090790E-004, 4.5490276E-005, 4.5490276E-005, 4.5490276E-005, 4.5490276E-005, 1.5685393E+000, 1.6262915E+000, 2.8601932E-001, 2.8601932E-001, 9.5969663E-002, 9.5969663E-002, 4.3145995E-002, 4.3145995E-002, 2.6457489E-002, 2.6457489E-002, 3.0275566E-003, 3.0275566E-003, 7.5853723E-005, 7.5853723E-005, 7.5853723E-005, 7.5853723E-005, 2.3353536E-001, 5.1126655E-001, 4.2808447E-001, 4.2808447E-001, 2.8192635E-001, 2.8192635E-001, 1.9596088E-001, 1.9596088E-001, 1.4946652E-001, 1.4946652E-001, 8.8439004E-002, 8.8439004E-002, 1.5509817E-002, 1.5509817E-002, 1.5509817E-002, 1.5509817E-002, 1.3426594E-001, 1.6536866E-001, 1.7891745E-001, 1.7891745E-001, 1.4256244E-001, 1.4256244E-001, 7.4409440E-002, 7.4409440E-002, 2.7888397E-002, 2.7888397E-002, 8.4534481E-003, 8.4534481E-003, 4.2118636E-003, 4.2118636E-003, 4.2118636E-003, 4.2118636E-003
 1.0621563E+001, 1.7682882E+003, 1.6453855E+003, 1.5705254E+003, 1.5705254E+003, 8.4414481E+002, 1.9397264E+003, 1.8253434E+003, 1.4873553E+003, 1.4873553E+003, 5.6114620E+002, 2.0130770E+003, 1.9844142E+003, 1.4065189E+003, 1.4065189E+003, 6.2295094E+002, 1.4308152E+003, 2.1507603E+003, 1.9781303E+003, 1.9781303E+003, 1.3521854E+003, 6.2301281E+002, 1.2026057E+003, 1.1131787E+003, 1.1131787E+003, 1.0651065E+003, 6.6317706E+002, 9.0271377E+002, 1.1480704E+003, 1.1480704E+003, 1.2778971E+003, 2.1543074E+000, 1.9459498E+000, 1.0658624E+000, 1.0658624E+000, 2.5353636E-001, 2.5353636E-001, 6.4323108E-002, 6.4323108E-002, 1.1101780E-002, 1.1101780E-002, 9.1316259E-004, 9.1316259E-004, 6.6245530E-005, 6.6245530E-005, 6.6245530E-005, 6.6245530E-005, 1.7655621E+000, 1.8617621E+000, 4.6932935E-001, 4.6932935E-001, 2.0855948E-001, 2.0855948E-001, 7.6017026E-002, 7.6017026E-002, 6.8896165E-003, 6.8896165E-003, 6.0362372E-004, 6.0362372E-004, 4.6294792E-005, 4.6294792E-005, 4.6294792E-005, 4.6294792E-005, 1.5572294E+000, 1.7049692E+000, 3.1579418E-001, 3.1579418E-001, 1.1779667E-001, 1.1779667E-001, 3.3032654E-002, 3.3032654E-002, 1.6902828E-002, 1.6902828E-002, 1.9530720E-003, 1.9530720E-003, 6.7184029E-005, 6.7184029E-005, 6.7184029E-005, 6.7184029E-005, 2.6923287E-001, 5.9203886E-001, 5.1325674E-001, 5.1325674E-001, 2.7936215E-001, 2.7936215E-001, 1.7704059E-001, 1.7704059E-001, 1.3572330E-001, 1.3572330E-001, 1.0063802E-001, 1.0063802E-001, 2.6562145E-002, 2.6562145E-002, 2.6562145E-002, 2.6562145E-002, 1.1421839E-001, 1.4764067E-001, 1.7040246E-001, 1.7040246E-001, 1.7475714E-001, 1.7475714E-001, 1.5538527E-001, 1.5538527E-001, 1.1706191E-001, 1.1706191E-001, 3.2598861E-002, 3.2598861E-002, 4.2727509E-003, 4.2727509E-003, 4.2727509E-003, 4.2727509E-003
 1.0641596E+001, 1.7239175E+003, 1.6186513E+003, 1.4710263E+003, 1.4710263E+003, 8.7810317E+002, 1.9658750E+003, 1.8436589E+003, 1.8672624E+003, 1.8672624E+003, 8.5658925E+002, 2.0620144E+003, 1.9941567E+003, 1.3874277E+003, 1.3874277E+003, 4.8522187E+002, 8.8845763E+002, 1.9238736E+003, 1.9029583E+003, 1.9029583E+003, 1.1467247E+003, 8.8122154E+002, 1.7978984E+003, 1.8595784E+003, 1.8595784E+003, 1.2386014E+003, 6.5637050E+002, 9.0141610E+002, 9.9452184E+002, 9.9452184E+002, 1.0644593E+003, 2.1485525E+000, 1.9224164E+000, 5.4442309E-001, 5.4442309E-001, 1.7570575E-001, 1.7570575E-001, 5.2488682E-002, 5.2488682E-002, 9.6661974E-003, 9.6661974E-003, 8.4304685E-004, 8.4304685E-004, 6.3352942E-005, 6.3352942E-005, 6.3352942E-005, 6.3352942E-005, 1.7539343E+000, 1.6522818E+000, 4.9205686E-001, 4.9205686E-001, 2.2115456E-001, 2.2115456E-001, 8.2534423E-002, 8.2534423E-002, 8.0369069E-003, 8.0369069E-003, 6.4494900E-004, 6.4494900E-004, 4.7907407E-005, 4.7907407E-005, 4.7907407E-005, 4.7907407E-005, 1.5053468E+000, 1.7024676E+000, 4.5734013E-001, 4.5734013E-001, 1.8458385E-001, 1.8458385E-001, 3.9061445E-002, 3.9061445E-002, 1.1613186E-002, 1.1613186E-002, 1.3872119E-003, 1.3872119E-003, 6.0763575E-005, 6.0763575E-005, 6.0763575E-005, 6.0763575E-005, 1.9817915E-001, 5.6385814E-001, 4.8043649E-001, 4.8043649E-001, 2.6398950E-001, 2.6398950E-001, 1.6365535E-001, 1.6365535E-001, 1.2144499E-001, 1.2144499E-001, 8.5577412E-002, 8.5577412E-002, 3.1663268E-002, 3.1663268E-002, 3.1663268E-002, 3.1663268E-002, 1.1582199E-001, 1.4423973E-001, 1.5825589E-001, 1.5825589E-001, 1.6392148E-001, 1.6392148E-001, 1.5909183E-001, 1.5909183E-001, 1.5016049E-001, 1.5016049E-001, 1.0243323E-001, 1.0243323E-001, 5.9658955E-003, 5.9658955E-003, 5.9658955E-003, 5.9658955E-003
 1.0661611E+001, 1.7008108E+003, 1.6410872E+003, 1.3668564E+003, 1.3668564E+003, 8.8001983E+002, 1.9554847E+003, 1.8696836E+003, 1.6206303E+003, 1.6206303E+003, 8.9111473E+002, 2.0924557E+003, 2.0202681E+003, 1.5468547E+003, 1.5468547E+003, 5.0730552E+002, 1.0694893E+003, 1.8417294E+003, 1.7357491E+003, 1.7357491E+003, 8.8212679E+002, 8.7412822E+002, 1.3676689E+003, 1.6557744E+003, 1.6557744E+003, 1.1527885E+003, 6.7825756E+002, 1.3765162E+003, 1.5521773E+003, 1.5521773E+003, 1.2183025E+003, 2.1360738E+000, 1.7256701E+000, 3.9517954E-001, 3.9517954E-001, 1.2224271E-001, 1.2224271E-001, 5.9910962E-002, 5.9910962E-002, 8.7544429E-003, 8.7544429E-003, 7.7496226E-004, 7.7496226E-004, 6.0197664E-005, 6.0197664E-005, 6.0197664E-005, 6.0197664E-005, 1.8496506E+000, 1.6857767E+000, 5.3461952E-001, 5.3461952E-001, 2.1723674E-001, 2.1723674E-001, 9.3074381E-002, 9.3074381E-002, 1.0212311E-002, 1.0212311E-002, 7.2949854E-004, 7.2949854E-004, 5.1348054E-005, 5.1348054E-005, 5.1348054E-005, 5.1348054E-005, 1.5639166E+000, 1.4655891E+000, 4.3895326E-001, 4.3895326E-001, 1.9720845E-001, 1.9720845E-001, 5.9091763E-002, 5.9091763E-002, 9.6803794E-003, 9.6803794E-003, 1.1472110E-003, 1.1472110E-003, 5.6965044E-005, 5.6965044E-005, 5.6965044E-005, 5.6965044E-005, 2.0427223E-001, 4.5043383E-001, 4.1290223E-001, 4.1290223E-001, 2.0840932E-001, 2.0840932E-001, 1.3216213E-001, 1.3216213E-001, 1.0324440E-001, 1.0324440E-001, 7.2358075E-002, 7.2358075E-002, 3.1178034E-002, 3.1178034E-002, 3.1178034E-002, 3.1178034E-002, 1.1066192E-001, 1.7996549E-001, 1.9755168E-001, 1.9755168E-001, 1.7765322E-001, 1.7765322E-001, 1.5860027E-001, 1.5860027E-001, 1.4354371E-001, 1.4354371E-001, 1.1511772E-001, 1.1511772E-001, 1.0959393E-002, 1.0959393E-002, 1.0959393E-002, 1.0959393E-002
 1.0681470E+001, 1.7271704E+003, 1.7780201E+003, 1.2303363E+003, 1.2303363E+003, 7.5119728E+002, 1.9295327E+003, 1.6634107E+003, 1.6756085E+003, 1.6756085E+003, 1.2160250E+003, 2.1124836E+003, 2.0725355E+003, 1.5465747E+003, 1.5465747E+003, 7.4226743E+002, 1.3772251E+003, 1.8711627E+003, 1.5788509E+003, 1.5788509E+003, 8.3848522E+002, 5.7830786E+002, 6.6519136E+002, 1.2089001E+003, 1.2089001E+003, 1.0658794E+003, 7.2846810E+002, 1.0447632E+003, 1.2174949E+003, 1.2174949E+003, 1.0868603E+003, 2.1637405E+000, 1.6758239E+000, 5.0721989E-001, 5.0721989E-001, 1.3256243E-001, 1.3256243E-001, 9.3103445E-002, 9.3103445E-002, 9.5685928E-003, 9.5685928E-003, 7.3955115E-004, 7.3955115E-004, 5.6820375E-005, 5.6820375E-005, 5.6820375E-005, 5.6820375E-005, 1.9699969E+000, 1.7294394E+000, 4.7832659E-001, 4.7832659E-001, 1.9525305E-001, 1.9525305E-001, 8.6109712E-002, 8.6109712E-002, 1.2256074E-002, 1.2256074E-002, 8.4176409E-004, 8.4176409E-004, 5.6737658E-005, 5.6737658E-005, 5.6737658E-005, 5.6737658E-005, 1.5795259E+000, 8.5722693E-001, 5.2273384E-001, 5.2273384E-001, 2.5669874E-001, 2.5669874E-001, 1.0705063E-001, 1.0705063E-001, 1.2560786E-002, 1.2560786E-002, 1.2197663E-003, 1.2197663E-003, 5.7024693E-005, 5.7024693E-005, 5.7024693E-005, 5.7024693E-005, 2.7138074E-001, 3.3352669E-001, 2.7858084E-001, 2.7858084E-001, 1.7595519E-001, 1.7595519E-001, 1.0270327E-001, 1.0270327E-001, 8.1284919E-002, 8.1284919E-002, 5.8369198E-002, 5.8369198E-002, 2.8172011E-002, 2.8172011E-002, 2.8172011E-002, 2.8172011E-002, 1.2346257E-001, 1.5222164E-001, 1.6915465E-001, 1.6915465E-001, 1.6620850E-001, 1.6620850E-001, 1.3168683E-001, 1.3168683E-001, 1.1752311E-001, 1.1752311E-001, 9.8765040E-002, 9.8765040E-002, 1.5614467E-002, 1.5614467E-002, 1.5614467E-002, 1.5614467E-002
 1.0700602E+001, 1.7984984E+003, 1.8910426E+003, 1.0371899E+003, 1.0371899E+003, 5.5395808E+002, 1.9447947E+003, 1.7422743E+003, 1.5740246E+003, 1.5740246E+003, 1.2308679E+003, 2.0585654E+003, 1.8373263E+003, 1.5354430E+003, 1.5354430E+003, 6.7869390E+002, 1.5382046E+003, 1.7449013E+003, 1.0145445E+003, 1.0145445E+003, 5.5240443E+002, 6.8788529E+002, 7.2281560E+002, 1.0073751E+003, 1.0073751E+003, 9.9411502E+002, 6.8140332E+002, 6.6891198E+002, 7.3600218E+002, 7.3600218E+002, 9.0324319E+002, 2.2032559E+000, 1.9147974E+000, 7.6587834E-001, 7.6587834E-001, 2.0270253E-001, 2.0270253E-001, 1.2389158E-001, 1.2389158E-001, 1.2984480E-002, 1.2984480E-002, 7.7304814E-004, 7.7304814E-004, 5.3521705E-005, 5.3521705E-005, 5.3521705E-005, 5.3521705E-005, 1.8461388E+000, 1.6696966E+000, 3.8898573E-001, 3.8898573E-001, 1.4220621E-001, 1.4220621E-001, 5.9862185E-002, 5.9862185E-002, 1.1898935E-002, 1.1898935E-002, 9.0368406E-004, 9.0368406E-004, 6.2584318E-005, 6.2584318E-005, 6.2584318E-005, 6.2584318E-005, 1.5552178E+000, 1.1116282E+000, 5.4791020E-001, 5.4791020E-001, 2.5317633E-001, 2.5317633E-001, 1.3820020E-001, 1.3820020E-001, 2.2930245E-002, 2.2930245E-002, 1.9302167E-003, 1.9302167E-003, 6.5203556E-005, 6.5203556E-005, 6.5203556E-005, 6.5203556E-005, 2.7213649E-001, 2.4632515E-001, 1.7437535E-001, 1.7437535E-001, 1.0352119E-001, 1.0352119E-001, 8.8796287E-002, 8.8796287E-002, 7.5364473E-002, 7.5364473E-002, 5.2401252E-002, 5.2401252E-002, 2.4707064E-002, 2.4707064E-002, 2.4707064E-002, 2.4707064E-002, 1.1289976E-001, 1.0950240E-001, 1.1590948E-001, 1.1590948E-001, 1.3998661E-001, 1.3998661E-001, 1.1135269E-001, 1.1135269E-001, 9.8904456E-002, 9.8904456E-002, 7.4873423E-002, 7.4873423E-002, 1.6235698E-002, 1.6235698E-002, 1.6235698E-002, 1.6235698E-002
 1.0721488E+001, 1.7745605E+003, 1.7657225E+003, 7.2311348E+002, 7.2311348E+002, 4.0372122E+002, 1.9946193E+003, 1.9875453E+003, 1.2491090E+003, 1.2491090E+003, 8.8337704E+002, 2.0335711E+003, 1.6912052E+003, 1.7792590E+003, 1.7792590E+003, 8.9038310E+002, 1.8098313E+003, 1.7115959E+003, 1.0359841E+003, 1.0359841E+003, 5.2167759E+002, 1.0017971E+003, 1.1928433E+003, 8.9616128E+002, 8.9616128E+002, 7.2635773E+002, 6.2516959E+002, 6.1418105E+002, 6.0338946E+002, 6.0338946E+002, 7.6718246E+002, 2.1623680E+000, 2.0655102E+000, 1.2522742E+000, 1.2522742E+000, 3.2673909E-001, 3.2673909E-001, 1.4800215E-001, 1.4800215E-001, 1.9715776E-002, 1.9715776E-002, 9.2380219E-004, 9.2380219E-004, 5.0392722E-005, 5.0392722E-005, 5.0392722E-005, 5.0392722E-005, 1.9945786E+000, 8.2249438E-001, 2.2442075E-001, 2.2442075E-001, 7.1341045E-002, 7.1341045E-002, 3.2433407E-002, 3.2433407E-002, 9.7684081E-003, 9.7684081E-003, 8.5760140E-004, 8.5760140E-004, 6.7392148E-005, 6.7392148E-005, 6.7392148E-005, 6.7392148E-005, 1.5370766E+000, 1.2234487E+000, 5.4900419E-001, 5.4900419E-001, 2.4011438E-001, 2.4011438E-001, 1.2645250E-001, 1.2645250E-001, 3.1353463E-002, 3.1353463E-002, 3.0916276E-003, 3.0916276E-003, 8.5177799E-005, 8.5177799E-005, 8.5177799E-005, 8.5177799E-005, 2.8319493E-001, 2.7940666E-001, 1.7370878E-001, 1.7370878E-001, 9.1888689E-002, 9.1888689E-002, 6.4729827E-002, 6.4729827E-002, 6.4274551E-002, 6.4274551E-002, 4.4945384E-002, 4.4945384E-002, 2.0989130E-002, 2.0989130E-002, 2.0989130E-002, 2.0989130E-002, 1.0190597E-001, 1.0022285E-001, 9.5902812E-002, 9.5902812E-002, 1.1905487E-001, 1.1905487E-001, 1.2293615E-001, 1.2293615E-001, 9.3011195E-002, 9.3011195E-002, 6.9322865E-002, 6.9322865E-002, 1.6403941E-002, 1.6403941E-002, 1.6403941E-002, 1.6403941E-002
 1.0740779E+001, 1.8042841E+003, 1.5958185E+003, 5.9164347E+002, 5.9164347E+002, 3.5187952E+002, 1.9580026E+003, 1.9868981E+003, 1.0159679E+003, 1.0159679E+003, 6.3266598E+002, 2.1415808E+003, 1.8841542E+003, 1.6539058E+003, 1.6539058E+003, 9.8260948E+002, 1.8674065E+003, 1.7568456E+003, 1.0127230E+003, 1.0127230E+003, 4.7027648E+002, 1.5585513E+003, 1.3554816E+003, 9.1868509E+002, 9.1868509E+002, 6.1890312E+002, 6.8097362E+002, 7.7477428E+002, 7.9669834E+002, 7.9669834E+002, 7.3269800E+002, 2.0466391E+000, 2.1151248E+000, 1.4437207E+000, 1.4437207E+000, 3.7096454E-001, 3.7096454E-001, 1.6321461E-001, 1.6321461E-001, 2.7970615E-002, 2.7970615E-002, 1.2257962E-003, 1.2257962E-003, 4.7692507E-005, 4.7692507E-005, 4.7692507E-005, 4.7692507E-005, 1.9118764E+000, 7.4640304E-001, 1.6657294E-001, 1.6657294E-001, 3.9882939E-002, 3.9882939E-002, 1.8685354E-002, 1.8685354E-002, 7.4286885E-003, 7.4286885E-003, 7.4817542E-004, 7.4817542E-004, 6.9916918E-005, 6.9916918E-005, 6.9916918E-005, 6.9916918E-005, 1.5120989E+000, 8.0530268E-001, 2.9175465E-001, 2.9175465E-001, 1.7537469E-001, 1.7537469E-001, 1.0553738E-001, 1.0553738E-001, 3.2475412E-002, 3.2475412E-002, 3.9061751E-003, 3.9061751E-003, 1.0861039E-004, 1.0861039E-004, 1.0861039E-004, 1.0861039E-004, 3.2623599E-001, 3.3614163E-001, 1.7722748E-001, 1.7722748E-001, 7.9284983E-002, 7.9284983E-002, 4.6647505E-002, 4.6647505E-002, 4.7227360E-002, 4.7227360E-002, 3.5158667E-002, 3.5158667E-002, 1.7197513E-002, 1.7197513E-002, 1.7197513E-002, 1.7197513E-002, 1.0843550E-001, 1.1360978E-001, 1.1459060E-001, 1.1459060E-001, 1.1011422E-001, 1.1011422E-001, 1.1782283E-001, 1.1782283E-001, 7.8308880E-002, 7.8308880E-002, 4.9099478E-002, 4.9099478E-002, 1.7407018E-002, 1.7407018E-002, 1.7407018E-002, 1.7407018E-002
