0.24324324324324342, 76.06263982102908
0.4459459459459456, 70.87248322147651
0.7702702702702702, 66.04026845637584
1.256756756756757, 60.85011185682327
1.5, 55.83892617449664
1.8648648648648654, 50.82774049217002
2.047297297297298, 45.63758389261746
2.3513513513513513, 40.62639821029083
2.4121621621621627, 35.61521252796421
2.7364864864864864, 30.425055928411638
2.918918918918919, 25.41387024608501
2.675675675675676, 20.223713646532445
2.331081081081081, 17.718120805369125
1.4594594594594597, 15.212527964205819
1.3783783783783785, 12.52796420581656
1.0945945945945947, 10.201342281879207
0.7905405405405408, 7.695749440715886
0.6891891891891895, 5.19015659955258
