#cm,K,K,K,K,K,K,K,K,K,K,K,K
#r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D
-5.0000000E-001, 1.3019846E+003, 1.3739373E+003, 1.3618614E+003, 1.1642323E+003, 9.4981247E+002, 7.8090506E+002
 1.5000000E+000, 1.3147983E+003, 1.3780938E+003, 1.3611845E+003, 1.1462333E+003, 9.2507583E+002, 7.6112808E+002
 3.5000000E+000, 1.2503961E+003, 1.0956830E+003, 9.8446496E+002, 8.7208871E+002, 7.6254173E+002, 6.6778221E+002
 5.5000000E+000, 6.3486908E+002, 6.0919364E+002, 6.1861621E+002, 6.2200731E+002, 5.9733605E+002, 5.5979909E+002
 7.5000000E+000, 3.8623952E+002, 4.0831086E+002, 4.3329344E+002, 4.5997512E+002, 4.6673173E+002, 4.6385406E+002
 9.5000000E+000, 3.1252605E+002, 3.2815779E+002, 3.4685000E+002, 3.7255453E+002, 3.8572211E+002, 3.9307769E+002
 1.1500000E+001, 2.9613443E+002, 3.0041040E+002, 3.0861964E+002, 3.2377394E+002, 3.3356842E+002, 3.4060560E+002
