# cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
# z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
-5.0000000E-001, 1.2909217E+003, 1.3627716E+003, 1.3618807E+003, 1.1805853E+003, 9.6006659E+002, 7.7458386E+002, 8.1604214E+001, 8.1509547E+001, 1.7184574E+002, 2.8345528E+002, 2.8841851E+002, 2.4441670E+002,-2.0500000E+001, 4.6904742E-009, 1.3741371E-008, 2.2283831E-008, 1.1571940E-006, 9.8019635E-006, 1.9795015E-009, 9.1789229E-009, 1.4948322E-008, 2.3008612E-006, 1.4008462E-005
 1.5000000E+000, 1.2986478E+003, 1.3656879E+003, 1.3576470E+003, 1.1416327E+003, 9.1454613E+002, 7.4315493E+002, 7.7030326E+001, 6.8804658E+001, 1.6090704E+002, 2.8122861E+002, 2.8529952E+002, 2.3000981E+002,-1.8450000E+001, 5.2913769E-007, 8.6076418E-007, 1.4673635E-006, 7.0590152E-005, 5.0540779E-004, 2.2369190E-007, 5.5747302E-007, 1.5510993E-006, 1.3594881E-004, 9.2678446E-004
 3.5000000E+000, 1.3170995E+003, 1.1368963E+003, 1.0220758E+003, 8.6805431E+002, 7.4325304E+002, 6.4131763E+002, 1.9157451E+002, 2.7809189E+002, 3.1089544E+002, 2.9432294E+002, 2.4466215E+002, 1.9484409E+002,-1.6400000E+001, 5.2913769E-007, 8.6076418E-007, 1.4673635E-006, 7.0590152E-005, 5.0540779E-004, 2.2369190E-007, 5.5747302E-007, 1.5510993E-006, 1.3594881E-004, 9.2678446E-004
 5.5000000E+000, 6.5444526E+002, 6.2900829E+002, 6.3850451E+002, 6.3053876E+002, 5.9441249E+002, 5.4953554E+002, 1.9231443E+002, 2.1552191E+002, 2.3841856E+002, 2.4293812E+002, 2.1286206E+002, 1.7526772E+002,-1.4350000E+001, 4.2123943E-005, 4.0056313E-005, 8.4655925E-005, 1.6789529E-003, 6.3101562E-003, 2.1565286E-005, 2.7755379E-005, 1.4838384E-004, 2.7284103E-003, 8.6556493E-003
 7.5000000E+000, 3.8840283E+002, 4.0793172E+002, 4.3104060E+002, 4.6128069E+002, 4.7067544E+002, 4.6450699E+002, 7.8462599E+001, 1.0207193E+002, 1.2463951E+002, 1.4465835E+002, 1.5224261E+002, 1.4070509E+002,-1.2300000E+001, 4.2123943E-005, 4.0056313E-005, 8.4655925E-005, 1.6789529E-003, 6.3101562E-003, 2.1565286E-005, 2.7755379E-005, 1.4838384E-004, 2.7284103E-003, 8.6556493E-003
 9.5000000E+000, 3.1309811E+002, 3.2634098E+002, 3.4183243E+002, 3.6433748E+002, 3.8017704E+002, 3.9104184E+002, 2.4680548E+001, 4.0733254E+001, 5.9488873E+001, 8.2446901E+001, 9.4262606E+001, 9.9674297E+001,-1.0250000E+001, 1.0963096E-003, 1.0478575E-003, 2.6584587E-003, 1.1325501E-002, 1.8589221E-002, 1.0659273E-003, 1.6525891E-003, 6.6729110E-003, 1.7808123E-002, 1.9924869E-002
 1.1500000E+001, 2.9737725E+002, 3.0031532E+002, 3.0638042E+002, 3.1571881E+002, 3.2445838E+002, 3.3582962E+002, 4.1599815E+000, 8.6785487E+000, 2.1756377E+001, 3.7511601E+001, 4.6225398E+001, 5.4567436E+001,-8.2000000E+000, 1.4615847E-002, 9.8981747E-003, 1.5905706E-002, 3.2668425E-002, 4.5608300E-002, 1.2460336E-002, 1.1968636E-002, 2.1384426E-002, 3.2221974E-002, 3.5582006E-002
